source_id,ra,ra_error,parallax,parallax_error,bp_rp,phot_g_mean_mag,dec
6093381604489726848,208.14522818893144,0.09067718,60.82769614442495,0.13643779,1.0866251,7.1407084,-50.921878321076235
5849837820492182272,220.61754672914168,0.011964858,60.822498073788886,0.02243778,1.4786181,8.011327,-64.97922859131442
154666071592704128,71.10905114753587,0.014490515,60.81899265735798,0.0152134895,2.1795244,10.31775,27.860338843915347
6443365570172526848,303.13547786692294,0.023110058,60.795117719634625,0.033516385,0.91399,15.632781,-59.953872302331305
6371169987426204928,327.27901865336855,0.061543293,60.776279676040986,0.06892817,2.0337834,9.191134,-72.10365039026789
2825274743381064320,349.36892537003956,0.5607376,60.77137660270086,0.7601576,2.6510487,10.84611,19.61253328169823
4547881191164080768,256.0936943180071,0.017865736,60.73406391614424,0.030716173,2.4474077,11.236663,16.927071284127244
5910710976034819584,262.02775947537384,0.02319163,60.72161395189275,0.036172863,2.8306675,11.408348,-62.45812331472887
1726678630833373824,197.18266882597652,0.027846878,60.71101974439407,0.028362986,1.0021582,15.808544,85.04004183374516
1214076070761755008,229.63109374468223,0.08577057,60.701210631468136,0.12318817,3.5640907,13.551904,20.60824922657203
662732115405773824,127.90485092635714,0.127533,60.68955968293527,0.14576858,,12.93071,19.39629658762344
5329580357345457664,131.82975224440003,0.016246988,60.67085484552926,0.02015223,2.5506907,10.525052,-46.880551182024625
2661803855688028800,347.03121745007377,0.021772103,60.66580899117613,0.02146757,2.0003548,10.1219,3.330136327815452
2325083848520121856,352.65810345342345,0.016975781,60.65979625034986,0.025392951,3.1877842,13.30917,-33.30768786716094
2206265777300448768,336.44879839129527,0.074784316,60.62060640203084,0.087513104,4.946765,17.327248,64.36474554657796
1092897519875582592,133.00249181194692,0.00826897,60.61406161968998,0.014314394,1.6548977,8.685255,66.13193849158426
3704392873141718912,195.0358096931322,0.035247162,60.592347518757876,0.039394487,0.8627949,15.638064,3.4742244403240017
2145277550935526784,278.48924205450436,0.020333584,60.589701736803875,0.020798368,3.5015793,13.906976,51.720926543112355
5695264936746881536,126.77920858602495,0.015652347,60.58139720644685,0.022657068,2.8277073,12.55689,-25.449225363796145
2403199614187542528,343.04669208133004,0.47937575,60.578570813089115,0.59428394,3.9557533,19.685114,-17.503146959833835
4654435618927743872,65.05548915027946,0.03995371,60.57096730403526,0.042347014,3.9058504,14.809175,-70.09683448950774
356922880493142016,28.012371952646653,0.025729885,60.56433165675938,0.031045204,-0.11815357,12.495588,47.002389874237195
5564171814627287296,104.2729232291956,0.015401293,60.55813991669191,0.018015416,0.65077686,14.975847,-39.16057903497493
6289177958320337408,208.48384380952922,0.021306142,60.519023748351984,0.023270132,2.3437033,11.571491,-20.244137942031504
4782807621559619584,64.39569983722356,0.16897623,60.516593036831914,0.18216589,3.6759224,13.776733,-48.57488798107841
1022122334352145280,145.59099004006242,0.021576641,60.50833058897456,0.02839143,2.7316437,11.263366,55.981426398963755
4157433101660374656,274.78515692769616,1.9426594,60.46599138466091,2.359853,4.070326,20.421366,-10.19189991349201
2281046483684995840,336.79143736412533,0.018197412,60.46370411974422,0.019304398,3.3061752,13.510935,77.86718788883624
6049221163063960320,245.78016194470231,0.018829092,60.40427510265522,0.023444373,1.9695206,9.454987,-24.712789495690327
4775316442680940800,65.55001358614139,0.013341664,60.40415491373999,0.01422703,2.4509811,10.714666,-57.435807701082126
2653762573103102592,339.04061610660756,0.036038212,60.38361557182072,0.040953923,1.9629412,9.287677,-0.844401954555088
2145277550935525760,278.48371596174655,0.034273528,60.381412436390036,0.035203278,1.5953817,7.5995927,51.717691724987496
5037084872486444928,21.353109751656604,0.018525556,60.35779337436104,0.025622379,0.45787907,14.960075,-26.01467836756078
3712538811193759744,200.92021343822134,0.020160405,60.316087595788964,0.025092287,1.0541687,7.112965,2.7261690943697063
2185710338703934976,301.25028584217137,0.025477707,60.29578669601206,0.026609885,2.0816126,11.170794,54.43021426747369
3712538708114516736,200.91319573299,0.019807199,60.281691403362,0.02312667,0.983655,6.85049,2.7242125878217274
5241011156681563136,166.13864488936107,0.020976288,60.28106228531617,0.024164332,3.262454,13.492107,-62.54316032322312
662732115407952768,127.90487350364732,0.061236512,60.24847256359505,0.07637648,3.1171837,12.277853,19.396565229744922
523359498947960704,15.624864025418253,0.029712602,60.20800161500453,0.04450543,3.684823,14.037183,63.543427314659965
952326504452337792,101.68472063329233,0.07238808,60.202352350247246,0.08648684,0.73639154,5.1055455,43.57815575950833
2801216123294143360,5.8655364124677485,0.029588545,60.19784032442506,0.033681937,2.9533653,12.820677,24.307360667355322
256487136159035136,74.7115019090224,0.01630792,60.18520028883675,0.019767715,1.887577,9.0858555,49.84878426247522
3394484074763973504,80.44960452985814,0.016010331,60.12771475481176,0.017438104,2.9716015,13.1616955,17.343472744693543
4915139584039259392,18.64326696371954,0.011268695,60.098407060503966,0.014054573,2.151225,10.206263,-53.940731905085116
3745619095984248448,203.187189380207,0.02605383,60.0955142635427,0.035701178,2.4465513,10.859371,16.809945677331537
662732046688476288,127.90548153708953,0.02847953,60.060197339118865,0.03558466,2.860505,10.576141,19.393744261856593
5593952946066050304,118.33461915311082,0.012337103,60.046424733017986,0.016937878,2.4298306,10.458503,-33.4418975049837
1472903753640492160,200.24446675765552,0.012221946,60.02940777904436,0.019337278,2.090705,9.772747,34.27762309069041
3539057213728669184,166.27825468370008,0.02644825,60.02615548817128,0.032603122,3.5399075,14.071915,-22.216074598403548
2066768499405895296,313.2412180042452,0.014421119,60.01903466448856,0.018548802,2.6133099,11.908527,43.171978181149036
6060561079334177664,193.28285964077983,0.09615102,60.01024691973345,0.1813453,4.6034603,18.243357,-57.15882237036894
2913314288686472576,93.44641834723038,0.0127847735,59.990509332766614,0.022218293,2.7758284,11.626624,-23.906400629805045
3195979005694112768,63.19527963654766,0.17994009,59.99037267917425,0.24067432,4.3508415,18.504055,-7.571397090484379
3745619095984248576,203.18782649641687,0.03255462,59.98858198173505,0.045249473,2.5424318,11.226671,16.810388349277826
5146358426863612160,38.15810435644007,0.026277704,59.98534927004329,0.037285626,0.94244003,15.578784,-14.200743518887526
3853943806185777664,147.34281226231263,0.15226674,59.98227666663914,0.11181907,5.134754,16.763603,8.108552903956555
4412417304175836544,240.67278256401954,0.036648523,59.97073566557349,0.042951226,3.7442474,14.437722,1.530347271225057
6914281796143286784,310.68929166017307,0.03581893,59.96821144403208,0.048071876,4.1205845,15.174503,-5.004806087747568
2486388560866377728,33.1190109988742,0.025866391,59.96526637312143,0.03764533,2.3626442,11.194275,-8.071574920874733
2926033267402660224,101.67024419717264,0.014281175,59.95929747885197,0.03291197,3.868146,14.836981,-21.83802845727015
353610331133759744,35.5628493353625,0.028855445,59.95022590124773,0.038562153,2.9337244,12.863563,45.70035456975228
3972130276695660288,168.162282969583,0.024681335,59.91716783476944,0.025688209,2.17056,9.884125,18.934872105072316
4984184825454337408,20.401515762771698,0.007766294,59.89744163692075,0.0141597325,1.837223,9.465869,-41.658428768886274
2913411183149615744,93.43849957760986,0.010225222,59.884974594804035,0.019180829,0.8696642,6.1939135,-23.861442821791584
2927791352138805504,107.0272138479481,0.0068970504,59.86741486638655,0.014877372,2.207879,10.518142,-22.814159191803096
5930619695722133760,248.7286085446771,0.022058802,59.8673592416844,0.029979534,2.3916779,11.087938,-53.58021678195905
308828253324985984,19.459213398032063,0.015092189,59.84698575598403,0.018249558,2.1330986,10.693618,28.669329862628036
6402860489518406144,327.36082199142527,0.013029768,59.84539067315653,0.022242494,2.534215,11.433778,-63.11246709845328
6140884286374656000,197.33924464935492,0.023803364,59.843103282410624,0.029219009,2.6752768,11.630119,-40.161951522098924
659951725379878272,132.92825821398725,0.02679111,59.841199186590025,0.030646453,2.159687,10.66637,18.124743394772647
5184938400096586112,41.5696933524825,0.031512164,59.83980903523708,0.038218252,3.6084814,14.305549,-4.997403976434318
2668249051115631232,326.2524726236367,0.03015057,59.8368619019302,0.039735645,2.5558825,11.73623,-5.788973523692696
599891555546067072,127.63350130124,0.06723535,59.80554280547026,0.07472524,4.596468,16.21911,9.785581535696839
5291484512805323264,121.44464652689601,0.012372289,59.784232332484834,0.013126852,3.0641432,13.174113,-59.21648809056944
4349305645979265920,242.74321092251347,0.05175294,59.78135341745498,0.055279713,4.0809965,15.067452,-6.526530784784987
6631770869026896512,282.6118613557034,0.010566656,59.78053393638423,0.017367812,2.087307,9.88309,-62.05076623009053
4511416609607124352,282.21422689491243,0.012217447,59.77793988122362,0.01821987,1.6577315,8.610771,17.437067654182744
2486388560866377856,33.11800785372845,0.014162404,59.75689361890807,0.020285225,0.3147831,13.719021,-8.071714161484985
2670661109044300160,323.4543418919189,0.02345634,59.752582100702185,0.027429821,2.9865026,12.613226,-6.8551113020513075
4477295014267164800,277.8175236677158,0.012868552,59.73662893491801,0.014704684,2.076521,9.894283,6.8356109826802305
1155910118945913728,229.9411845112153,0.023993567,59.732861269712146,0.029027974,2.8343534,12.469657,4.660000235225668
4955395178633330304,24.680238078048315,0.008733174,59.717704429683934,0.013760668,1.9069147,9.6543,-45.242401989897964
4955395178633330432,24.681830363431764,0.009773659,59.70328723625286,0.015211136,1.971817,9.880607,-45.24667702813953
1869054868256849920,312.3632264528634,0.026529111,59.700456094397715,0.043362252,4.2915964,15.379583,33.61232589106556
1409902905599851392,247.8661959969435,0.018383171,59.700092856468785,0.020946428,2.8908281,12.340346,47.17314755249796
778758492243661824,167.8273331748565,0.016582424,59.680749396514486,0.028095609,2.4196072,10.548754,43.4153655895655
5840719364353028096,203.54159732659858,0.016643412,59.67106469016696,0.020023642,3.3381968,13.379448,-71.36573625307176
2100693797539808896,286.70286291616685,0.08408885,59.670973998262056,0.10468114,4.867798,17.81371,40.1849209123471
4060950333528619904,265.0003072326871,0.024953948,59.66645578630106,0.028518334,2.292821,11.320215,-27.11791460913623
2591754107321120896,19.500233481464097,0.015854698,59.66056792053775,0.019499337,0.15732002,13.782736,16.16948658683004
6018950542798498304,247.6107360949348,0.11010098,59.6604773879605,0.116478056,3.5176086,14.135478,-36.56646928213
419624356438705152,6.314208313156801,0.031669304,59.653931814584105,0.05668049,4.601864,15.71571,54.380246070851605
6229442835525861120,222.91399838621476,0.02431929,59.63878921662309,0.027528765,1.2211633,7.4894614,-24.30605070904718
2631857350835259392,348.9785213795388,0.036470562,59.63581154981678,0.040921904,3.9558792,14.79457,-6.463096715840339
6898272528885931008,321.8203674426785,0.029190745,59.63159331014445,0.032815415,2.0402603,10.292073,-6.846046270104848
2420649585275393920,356.83925393911727,0.024776267,59.62897610453716,0.032084625,3.3906221,14.001163,-12.343968535630694
2752746111688997248,4.569135382649785,0.020824617,59.62895585839463,0.025021251,2.1815834,10.007901,10.202658135740066
4004586348119642240,178.23977721633167,0.018178167,59.62816679087147,0.020238072,3.064762,13.041905,24.479688541188125
2026037542160935552,291.2863975656524,0.014429553,59.616415572682996,0.023243926,2.6653671,11.297216,28.355511224649575
4894315447987680640,68.90113171549795,0.013274216,59.59993048652432,0.023069233,2.7076273,11.138153,-25.46047870256822
778758492243886464,167.82868576109504,0.015681366,59.59534035300407,0.027818345,2.44796,10.615825,43.415495425780485
6085402414245451520,198.22106255623274,0.056218233,59.58271274566934,0.07882713,1.5477066,16.69044,-47.46913587775489
3266937637860051840,47.81499313101462,0.036401514,59.55453537814899,0.04403985,3.702505,14.177194,1.108502371089936
2848303052351577344,359.43884270035375,0.5592138,59.55447427020274,0.83772224,2.5149622,10.659585,23.30003862527304
2705611005983192320,338.6921084252097,0.02296137,59.49701107938742,0.02566617,2.4772577,11.602958,4.044371189279514
3007559370624135424,94.83643288357699,0.019623859,59.48382326635525,0.023434995,2.6091547,11.86227,-6.658919729456425
4381250547575102208,253.2418467851804,0.016326226,59.480502943877184,0.023171628,0.922729,6.4405246,-0.033016536706757374
6018950572865687808,247.6113878147762,0.03497287,59.47430335553116,0.03602121,3.3547678,13.68547,-36.566243456287715
53112944270520832,61.33523408583346,0.033382494,59.472793108702625,0.036096618,0.8038416,5.756682,22.008324337407693
4825880783419986432,79.40946496563295,0.064018406,59.47023244606559,0.0779455,5.060026,16.483751,-33.81899817796615
4467057362719443072,247.89455806837216,0.029144699,59.461415300153334,0.03926538,2.5577354,11.654567,17.55996947257024
4062783361232757632,269.9823374640198,0.9426227,59.4549827130922,1.1983685,,19.556583,-27.638076060197914
6176833914259261568,208.75934180394285,0.018950563,59.44522871559523,0.02184685,1.8945909,8.88285,-29.090955689734955
3250328209054347264,56.848058493838735,0.024081305,59.431993718697555,0.028811961,2.4801521,10.5057745,-1.973425581033519
6093381394034220544,208.1477222966651,0.022806749,59.43192525492739,0.03773405,2.5565186,11.239819,-50.92192218476952
2290483248388179328,302.71956019797733,0.013929923,59.418420687020195,0.014157692,1.6153784,8.31737,77.24125306637409
1800265817345116544,327.0625898430398,0.013045205,59.41056722683917,0.017983852,2.3289404,11.04309,27.925266236525655
2881313793031884544,358.71365830063576,0.021635469,59.39468006427689,0.03095568,2.8142185,11.879241,38.52633962632873
1003351437484254464,102.48988206197218,0.014790414,59.393371482578374,0.024761679,1.4823031,8.119934,60.33737038935279
2913411183147100416,93.43901141965836,0.24387597,59.37698131388076,0.42162836,2.7866783,11.461941,-23.868215811159086
2011251030583236352,352.85213047066645,0.013046759,59.36696629826816,0.016880276,1.0022283,6.537038,59.16602319741594
5760701787150565888,133.57293283233423,0.025575379,59.35951989622318,0.04084385,0.82510614,5.846635,-5.434323445721112
974887555341533440,108.95911015474843,0.040674727,59.340805456361466,0.05346388,0.7810364,5.38816,47.23913713441689
5863130980814698112,195.32800428073094,0.010204037,59.338654937678136,0.014948902,2.0914602,10.090543,-63.196879103829616
1472718211053416320,199.91560228234775,0.0137040205,59.31483013816135,0.01862663,2.183179,9.715495,33.34589602599397
1139642706975159552,105.87490601885828,0.0153246485,59.30857719111133,0.02291839,2.5959005,11.566343,76.77275818273984
6213843239430821248,229.2168407413934,0.027840003,59.2945908869755,0.033978816,3.2005358,13.641004,-28.539295954579067
4400638923299410048,234.92731695338114,0.25819492,59.26548058941787,0.32744431,3.6487541,18.958626,-5.344747796871878
2688566793341935616,323.45472421048174,0.025669018,59.240603677925286,0.032594908,2.9399672,12.991647,1.7805691633037892
4503794795019024000,282.1223504055496,0.015712786,59.2344538576215,0.019219056,1.2924585,7.606561,10.743510433362106
6683306151547010688,309.034654837804,0.019971702,59.21367746245265,0.024097674,2.3950195,10.586762,-36.119686756327475
6176833918555679488,208.75995337029573,0.066548206,59.20093736522525,0.10994512,,11.334182,-29.09063168095458
2688566793341935360,323.4546452148779,0.025316037,59.20090490578094,0.032217603,2.8155613,12.550815,1.7791345250832382
1495487688115551744,207.71323548365518,0.016606878,59.181609199460645,0.027209371,2.826191,12.226249,36.73846792755987
1372546413931606016,237.40572749106715,0.08746168,59.13511611497233,0.13048898,2.9253292,11.937234,34.81882379911503
4410702581435191296,237.5475233257174,0.02838452,59.121058699749824,0.03375843,2.5209932,11.353928,0.9588819935764921
97334889619799168,27.85070481391559,0.0353395,59.114698701370486,0.040357795,2.896985,12.493827,21.39275062405243
3181367767472670080,73.01496562474308,0.37922177,59.11283958879949,0.49495056,3.7332764,14.140559,-10.973690528268827
6065173805485251072,207.84330351703485,0.020798657,59.09901689140978,0.027453557,2.5808144,11.708931,-53.54792876649116
3597096309389074816,183.26228689996634,0.54511076,59.09516639001891,0.60526514,3.2862701,19.830515,-4.54563660126072
2746709861572970624,359.636419705836,0.23334853,59.094178923685945,0.27797133,2.5351229,10.663617,7.656947081179305
4120562181811699200,266.8781843326008,2.1103299,59.077353975294734,2.470966,1.6757545,20.116213,-18.173471623072363
3261591090771914240,51.297080008868015,0.047307435,59.06632710976977,0.057836663,1.0277567,15.907634,-1.8247081785895434
2830099469122381056,343.99947178423173,0.017369816,59.06333633713327,0.020899575,2.0723095,9.655893,17.810565640962814
5441169002153568512,159.8833472486551,0.014825511,59.04752411385013,0.026193092,3.5755787,14.246118,-38.3370450973924
6577933973662574080,323.5938032457215,0.024504233,59.020517205684456,0.033304024,3.6839561,14.275262,-43.27315011229369
6025146733201615616,246.0683856455975,0.118967436,59.00920281664904,0.12383989,3.172986,12.99128,-32.20398349011275
1428030622526979968,242.26459230624124,0.013211375,58.99709854203002,0.013271692,1.9653921,9.4123,52.94415284692017
6718894388002453120,286.7175457009758,0.032144487,58.986011129792345,0.037590206,0.86726856,5.9807982,-37.8122904372201
4706564427272810752,0.5413575083856307,0.014343565,58.97533798295386,0.017376719,1.9998465,10.076243,-68.28253882344677
5942777301034031104,250.19082185115982,0.020425392,58.966075719817816,0.022849176,2.5128365,11.564104,-46.0015821042613
5280944182024023552,107.21527304405794,0.027551152,58.961279631199595,0.030661715,1.1479731,15.959545,-67.10914625950578
3410478399832994688,68.65672101895085,0.02767481,58.95189896127031,0.03254156,3.470974,13.990742,19.10111134882547
1505105593069066880,213.8165096784808,0.012804906,58.94725713855676,0.0172167,2.4912195,10.730905,45.01380459038877
2276449837884804480,306.2154376214384,0.02396445,58.94063620724428,0.02203679,3.3567553,13.634605,74.20966132164769
5638902733763290752,128.88177876022422,0.027992086,58.93415165220016,0.04235652,2.8839025,12.866813,-34.012228263178855
4308488780772030336,291.37917112504357,0.15311661,58.911958823045204,0.18974207,5.080926,15.6827,9.638733171840725
5751680775281710720,127.84505768289944,0.015366395,58.90946686221311,0.020330079,3.248415,13.348852,-10.499696846344046
974536192658255104,110.81129017196758,0.01586938,58.902856854783394,0.02241257,2.0901098,9.691786,46.086355019729595
1668664785283445760,219.54101773782534,0.1067266,58.877814781287476,0.100096345,4.460184,17.616884,64.14250035646982
1201405126966920448,243.62650721110384,0.03189259,58.87643809493437,0.046296373,2.6011124,11.746953,19.104635848553055
6113324752547911040,205.9239625297205,0.019313812,58.859788651376086,0.023210103,3.2241163,13.372674,-40.04188776687056
4105386688016878336,280.2383515645754,0.026192036,58.841166860598484,0.02975004,2.1244783,9.772217,-13.382593004954812
4697746378377916928,28.408797099441884,0.29737175,58.82926301511856,0.30206245,2.4869328,10.613806,-66.89200976586119
1827996187813279360,297.7898608941253,0.57803714,58.82913504124001,1.9791915,,20.568031,22.759921619450996
560130775546153344,20.495635015922122,0.013689452,58.81249290864094,0.016806703,1.0205283,6.940108,76.71014296688713
3802665122192531712,161.34766648194307,0.1523842,58.80401053789705,0.18531187,4.354576,17.96894,-1.8327584750150967
2435125446129139712,357.63470522772,0.03554551,58.79792148725971,0.048928242,2.8955832,11.998079,-9.560964391889915
4872659466967320576,67.3272896118439,0.10603816,58.79345114314952,0.14196491,4.153185,15.028115,-31.398652716282406
5116817882319879936,35.69764181771292,0.050339088,58.77577790167095,0.105703205,5.0515223,16.301922,-27.543678343009617
6349915534307041152,312.94024076689,0.011566047,58.755439868271644,0.014193088,2.234064,10.907413,-79.31547954708421
2876239130257160960,3.936857381175004,0.19986741,58.74969194585573,0.26797062,4.1616364,18.642475,35.26625717294524
4247106761739962880,301.23744889203846,0.017641619,58.74603989615016,0.025066935,3.3214006,13.398351,3.350649778524621
844922257281519744,174.0685159675205,0.010615355,58.71049280322679,0.016424365,3.1418943,13.36943,56.39999642341029
2150504594853811456,277.5824046874412,0.023560314,58.70115957870829,0.025382891,0.57965755,15.451032,54.79216972194683
5374565879145559424,169.6111571930751,0.016060121,58.69943047458538,0.025764056,0.7377615,15.365386,-47.365669836684354
3080863574244739712,117.46146015695903,0.03450644,58.68278747114979,0.046650715,2.9011822,11.5510235,-3.288958911877469
6446274293824799488,289.91952257165434,0.01291587,58.67908414264609,0.022030184,2.8367586,12.388926,-59.923174867286164
3080863574242572032,117.46092537398559,0.034120616,58.65766779452837,0.044641487,2.8703508,11.919966,-3.2889935476426846
1590096093840214272,221.50611085291297,0.09121741,58.632858142640025,0.11351581,3.0453415,13.230633,46.55503194432946
5677606810060597248,145.6464031860283,0.017378684,58.63046978803034,0.020513618,2.4099798,10.907699,-19.235729064940955
2414623952318068224,1.2404631704419242,0.038304247,58.62455222507347,0.049160887,3.7732754,14.581695,-17.160303653461234
5103774994355594368,46.02103529277877,0.025754439,58.622979920885854,0.03492892,2.7446804,11.543239,-20.38073851672739
5559265690666326016,105.98816863278283,0.037516546,58.61923555068,0.04773396,0.8057289,5.391417,-43.606302371429905
5559265690666327168,105.99488080404734,0.009963213,58.617893811854074,0.0125634335,0.9644823,6.653335,-43.609653717189374
1773497412196823680,326.0343872670299,0.016708361,58.60522000455171,0.020522172,3.1998215,13.279959,17.077038166155283
4101968375059565568,282.00420159430814,0.019383442,58.5990990912377,0.020986805,2.4293337,11.019166,-14.581942889145273
1773485214494929536,326.0387863765124,0.021650685,58.584769311235206,0.026438652,2.8709803,12.28891,17.059722272765484
2954061532478049664,102.05645266849368,0.013671028,58.58174951084069,0.016688982,2.124692,10.068644,-10.428807004130801
4851425908866023808,49.69051654400977,0.015126793,58.57338170669156,0.018880488,2.4994993,10.963276,-40.8581564707349
5486916932205092352,107.40960930410569,0.062384248,58.55570350622938,0.05929977,2.944519,12.175583,-57.06023470133151
1615982823805660544,226.07118760325147,0.014858117,58.544572315840405,0.014767674,2.164012,10.117958,60.38537932190289
943770757800160384,101.9070034261302,0.04322811,58.533604542987476,0.043553475,-0.29527187,12.056066,37.511682823592366
5834738502136521600,241.60776958601596,1.0023482,58.53122855429539,3.6329172,2.394575,20.471031,-58.984758412271596
876370076542359936,120.13300863259106,0.016306132,58.52996195041519,0.019309985,0.93110514,6.7788324,29.207176720378527
439595542043685888,44.527654103364355,0.012600967,58.525932146902214,0.017844131,2.3102512,12.072921,50.2384703559099
6493448634054105728,343.8257051224952,0.31320038,58.51971760193937,0.53329724,3.5287628,19.357224,-57.21948858031234
1058284412796260480,177.7183379080014,0.017368825,58.513040459652075,0.021830898,0.5813236,15.127092,68.52092072445353
358249819229900672,32.225052363016104,0.020042596,58.51079100759136,0.028364684,2.662877,11.273232,49.44771631277939
1209432042883668480,233.71072951618376,0.04602904,58.50469867343261,0.059486337,3.3585033,13.886274,18.00196306214209
4038724053950164096,271.5994368768923,0.019321555,58.50296670030035,0.025076378,2.7163658,11.926581,-36.02315817876133
6242063304871870592,241.62119625655558,0.022436332,58.49763326939941,0.024634955,3.05723,13.439455,-24.122605217741636
3046640175314154624,106.30041622285356,0.018529344,58.493912800489866,0.022196474,3.2166834,13.429481,-10.131001534433214
3957887649746830976,192.19439370815644,0.02219086,58.485831858718974,0.029315013,0.8701258,6.1145015,24.839758445741722
16302463200535040,50.8422709188759,0.031513263,58.46895604154765,0.036587466,2.5205755,11.09795,11.686387390947745
931573222477949696,123.54697243834943,0.021087155,58.464372325374796,0.028168336,0.55190563,14.9441805,48.75715308514721
2886691573123995520,92.69124295904949,0.030568391,58.45400205338838,0.037573628,3.9782095,15.062743,-33.77053086545991
4038724053986441856,271.5994139188408,0.028959418,58.42963261536771,0.040406387,0.78098965,5.8053985,-36.01974711463257
4757687388639045504,84.41696430616265,0.014092371,58.41738259706283,0.014487911,3.071023,13.23805,-61.90996787478893
2031272798024664960,295.9931361311655,1.6849401,58.410098489588684,3.3930926,1.3408737,20.35861,28.256388833421056
6916929660661726208,313.28984955557723,0.048403673,58.407800240813415,0.060325522,3.3760319,13.97007,-1.5521710100678339
4258787045551023104,282.27788059238924,0.026776848,58.35823810658455,0.031386916,3.0415077,12.695243,-3.254904218703944
1974606167761195904,326.7361495066119,0.013452122,58.348589588718326,0.016802471,2.8485327,12.080098,46.635039174978616
2407340615496379008,352.10236185712836,0.023690017,58.345685740854535,0.02708821,2.9361477,12.753766,-15.924966875091197
6196627086360009600,202.6720398098008,0.09132961,58.33648195908258,0.113460794,2.7490149,11.169537,-20.653321849782042
1139252071109797760,119.05927122870598,0.014979366,58.291899886624634,0.019578947,0.8904171,6.3770027,80.26593957502311
1070382098718626176,151.98581673742186,0.012157833,58.24597596955546,0.015940633,2.8303995,12.987349,69.24613675966525
4117290138348536064,265.85700792887656,0.14898555,58.2436975539037,0.14838254,0.63404465,4.7305098,-21.683392427381285
2460983348274381696,27.955434457117235,0.023905927,58.2409207733023,0.027337851,2.2669764,10.863001,-10.80586697964623
1835184416885112960,301.0716698329946,0.7981425,58.23542612413266,2.0759964,2.5778427,20.323223,26.745197962343042
3390818582171735040,82.358435336604,0.016459322,58.23246869796724,0.021092987,2.9786787,13.260604,15.578717034509891
333010327952701696,32.842803475243166,0.021127582,58.23059072433413,0.02650553,0.4857483,14.405324,39.92041953166222
4203373961699119616,282.0190734866567,1.1431972,58.22358264814717,2.1684024,2.575611,19.469421,-9.475052346835032
3390818582171734656,82.3621865568207,0.016726343,58.199316966186764,0.02161556,1.9943523,9.824202,15.57672045343687
418363560198079616,9.826094856422966,0.011078527,58.19153138087336,0.021089446,2.7612238,12.880576,55.13591102822271
619440661833351040,147.20907756971008,0.023150103,58.18455109575904,0.026064774,2.5879374,12.033276,15.646815201966763
1715791060537076608,212.05986313267127,0.015771365,58.14785761300976,0.01845626,2.066455,9.526426,80.59485932687656
6281432246412503424,221.07095495394782,0.10562254,58.14266732157678,0.12268644,5.205575,16.627302,-20.332461218632645
2920124904228150144,100.91781659682087,0.011456181,58.14115523436656,0.017420197,2.6334505,11.691207,-26.412851737979935
434690036555954304,47.375688346240715,0.50336397,58.12314382779557,0.59006864,2.2295427,9.291658,45.731308142498385
4046709875578636672,278.84201284819926,0.035097245,58.07823912158141,0.048026744,3.0441828,12.503245,-31.396680739248108
3987041475434695936,159.03739434658837,0.04172055,58.06047817643449,0.060937878,4.091508,15.077978,19.390150017924242
1453180404823190912,213.48577785677375,0.0130065335,58.05857635765425,0.022827527,1.2867947,7.6761713,30.21796521269984
3428298528382128000,88.25801375874899,0.026751531,58.055093623018344,0.030379238,2.5112104,11.243827,25.12803987623394
4046709772499428608,278.8398616374994,0.026642272,58.048571485811415,0.034150347,2.825139,11.602419,-31.39568119569199
43335880716390784,55.96975018897759,0.016662551,58.03610684428783,0.018345587,1.8789568,9.218082,16.670623365429
6674554829263069440,309.34041351902783,0.012928685,58.03165020800037,0.01691465,2.8232746,13.058741,-46.73127945877358
43335537119385216,55.93925502483873,0.02739035,58.0275673632229,0.029084502,2.1324425,9.925129,16.66589025058141
1917144384415057536,349.35036162020157,0.1280463,58.019828368506495,0.20130064,2.4272823,10.418301,38.209660795352406
6890153425787729152,316.06504325704657,0.23037528,58.01829651439902,0.2652715,3.9539413,18.751194,-10.628354617690428
5169649072437050496,50.446960911897975,0.018565036,57.99341505221649,0.022065219,2.2976217,10.36248,-6.673604628558178
1327542647092300288,248.86504278663952,0.08930174,57.99229457212472,0.113304965,2.8703566,11.597409,35.015360313741624
3576327737332306688,186.21605414269095,0.10618267,57.97154857428476,0.12327499,4.655135,17.08782,-12.644092229765812
5418335478542731136,149.15633933192322,0.015711527,57.94579401825165,0.024079429,3.3623743,14.197186,-42.57674974567625
3382815271394515072,100.31646403844066,0.021432605,57.945132108394745,0.02328856,1.262146,7.7434273,23.956486287144624
4418203587193988480,228.45641359277727,0.02167067,57.92051412635043,0.029988322,0.93755865,6.3889394,-1.3536263795284098
1501656395023984640,205.02996115271677,0.06155669,57.91664658888077,0.09218179,2.744998,11.46575,43.77856287118751
5621702867205993088,133.36719129706654,0.013490467,57.910705296936804,0.019812634,2.4850187,11.2131405,-39.41148570847527
3293154736711966976,72.19715787165818,0.30245727,57.895585590339024,0.39687714,2.6095457,10.918032,10.05039445254577
5274724279107404544,120.62821794590563,0.016586402,57.86591201093473,0.016679175,1.0486054,6.934041,-66.02152050399158
5274724279106403968,120.63020270507427,0.017103335,57.85218481205627,0.01653493,2.699113,11.89644,-66.0264302882151
6056881391901174528,193.80080693446234,0.021770718,57.842143700259264,0.035889223,3.9224672,14.837814,-59.4731389365543
